genome,GC,species,GRiD,Species_heterogeneity,Coverage,ids,id,group
GCF_001190745.1_ASM119074v1_genomic,GCF_001190745,Campylobacter gracilis,1.49,0.228187919,0.495,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_001190745.1_ASM119074v1_genomic,GCF_001190745,Campylobacter gracilis,1.28,0.15625,1.934,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_001190745.1_ASM119074v1_genomic,GCF_001190745,Campylobacter gracilis,1,0,0.339,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_001190745.1_ASM119074v1_genomic,GCF_001190745,Campylobacter gracilis,1.51,0.271523179,0.275,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_001267845.1_ASM126784v1_genomic,GCF_001267845,Streptococcus pyogenes,1.42,0.295774648,0.307,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.39,0.28057554,4.375,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.33,0.248120301,9.144,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.3,0.230769231,2.03,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.21,0.173553719,3.359,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.12,0.107142857,1.547,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.57,0.363057325,1.093,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.3,0.230769231,0.992,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.7,0.411764706,0.407,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.34,0.253731343,0.542,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.21,0.173553719,1.858,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.41,0.290780142,1.351,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.36,0.264705882,4.953,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.16,0.137931034,0.915,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.46,0.315068493,1.042,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.63,0.386503067,4.774,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.28,0.21875,0.267,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.27,0.212598425,0.412,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.39,0.28057554,2.185,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.35,0.259259259,3.661,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.3,0.230769231,2.269,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.36,0.264705882,4.681,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.36,0.264705882,4.606,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.25,0.2,0.488,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.78,0.421348315,0.33,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.1,0.090909091,0.421,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.23,0.18699187,0.91,LD210120-0022_S20210207-0037_FHC633.GRiD,FHC633,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.9,0.431578947,0.845,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.22,0.180327869,0.946,LD210120-0024_S20210207-0039_FHC644.GRiD,FHC644,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.62,0.382716049,8.279,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.81,0.447513812,0.463,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.43,0.300699301,1.642,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.43,0.300699301,10.873,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.38,0.275362319,0.246,LD210120-0029_S20210207-0044_FHC705.GRiD,FHC705,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.5,0.32,0.924,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_001298465.1_ASM129846v1_genomic,GCF_001298465,Campylobacter concisus,1.42,0.295774648,0.271,LD210120-0031_S20210207-0046_FHC724.GRiD,FHC724,Health
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.79,0.284916201,0.34,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.76,0.295454545,0.699,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.44,0.291666667,0.334,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.76,0.335227273,0.303,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.41,0.290780142,0.283,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.53,0.320261438,0.245,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1.61,0.298136646,0.346,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_001412635.1_ASM141263v1_genomic,GCF_001412635,Streptococcus anginosus,1,0,0.206,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.06,0.412621359,3.328,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.04,0.318627451,4.276,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.84,0.141304348,20.813,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.44,0.305555556,13.781,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.75,0.428571429,0.994,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.73,0.421965318,10.529,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.46,0.226027397,1.485,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.7,0.247058824,4.701,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.37,0.255474453,0.419,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.54,0.318181818,0.284,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.48,0.324324324,0.262,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.79,0.30726257,0.238,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.86,0.370967742,19.308,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.59,0.289308176,1.602,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1,0,0.27,LD210120-0007_S20210207-0022_FM332.GRiD,FM332,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.45,0.227586207,1.184,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.62,0.277777778,2.414,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.81,0.276243094,1.356,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.27,0.325991189,1.849,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.98,0.222222222,4.819,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.03,0.369458128,6.647,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.01,0.393034826,2.412,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.36,0.394067797,0.901,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.72,0.377906977,1.226,LD210120-0016_S20210207-0031_FM405.GRiD,FM405,FluA
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.66,0.240963855,2.648,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.01,0.293532338,6.176,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.63,0.331288344,0.282,LD210120-0019_S20210207-0034_FM594.GRiD,FM594,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.63,0.26993865,0.769,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.63,0.18404908,20.04,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.6,0.2375,1.171,LD210120-0022_S20210207-0037_FHC633.GRiD,FHC633,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.21,0.321266968,1.444,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.46,0.315068493,0.24,LD210120-0024_S20210207-0039_FHC644.GRiD,FHC644,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,2.08,0.442307692,2.169,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.38,0.275362319,0.574,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.57,0.343949045,1.156,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.7,0.270588235,0.697,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.63,0.306748466,0.278,LD210120-0029_S20210207-0044_FHC705.GRiD,FHC705,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.45,0.268965517,1.093,LD210120-0030_S20210207-0045_FHC712.GRiD,FHC712,Health
GCF_001457555.1_NCTC10562_genomic,GCF_001457555,Fusobacterium nucleatum,1.59,0.320754717,0.605,LD210120-0031_S20210207-0046_FHC724.GRiD,FHC724,Health
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,1.303,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,2.718,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.226,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.325,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.577,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,1.431,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.271,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.273,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,1.434,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.476,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.259,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.22,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.586,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.361,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,0.358,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_001553225.1_ASM155322v1_genomic,GCF_001553225,Prevotella amnii,1,0,1.475,LD210120-0028_S20210207-0043_FHC680.GRiD,FHC680,Health
GCF_002080125.1_ASM208012v1_genomic,GCF_002080125,Moraxella catarrhalis,1,0,1.108,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_002080125.1_ASM208012v1_genomic,GCF_002080125,Moraxella catarrhalis,1,0,0.542,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_002080125.1_ASM208012v1_genomic,GCF_002080125,Moraxella catarrhalis,1,0,0.227,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.59,0.226415094,0.74,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1,0,1.225,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.48,0.155405405,5.774,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.7,0.364705882,1.044,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.33,0.165413534,2.268,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.4,0.142857143,3.114,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.46,0.232876712,0.492,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.37,0.145985401,5.292,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.31,0.236641221,0.24,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.59,0.251572327,0.332,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.72,0.290697674,0.297,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.33,0.248120301,0.223,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.39,0.172661871,0.668,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.63,0.294478528,2.598,LD210120-0012_S20210207-0027_FM382.GRiD,FM382,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.2,0.141666667,2.565,LD210120-0013_S20210207-0028_FM383.GRiD,FM383,FluA
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.3,0.169230769,1.126,LD210120-0014_S20210207-0029_FM386.GRiD,FM386,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.32,0.234848485,0.503,LD210120-0015_S20210207-0030_FM403.GRiD,FM403,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.25,0.2,0.572,LD210120-0017_S20210207-0032_FM506.GRiD,FM506,FluAB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.39,0.172661871,1.048,LD210120-0018_S20210207-0033_FM589.GRiD,FM589,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.38,0.275362319,0.426,LD210120-0020_S20210207-0035_FM608.GRiD,FM608,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.34,0.082089552,23.108,LD210120-0021_S20210207-0036_FM610.GRiD,FM610,FluB
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.53,0.209150327,0.544,LD210120-0022_S20210207-0037_FHC633.GRiD,FHC633,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.34,0.194029851,0.959,LD210120-0023_S20210207-0038_FHC636.GRiD,FHC636,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.47,0.136054422,3.397,LD210120-0025_S20210207-0040_FHC649.GRiD,FHC649,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.39,0.179856115,1.387,LD210120-0026_S20210207-0041_FHC659.GRiD,FHC659,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.28,0.1640625,3.066,LD210120-0027_S20210207-0042_FHC671.GRiD,FHC671,Health
GCF_002302415.1_ASM230241v1_genomic,GCF_002302415,Capnocytophaga gingivalis,1.33,0.248120301,0.214,LD210120-0031_S20210207-0046_FHC724.GRiD,FHC724,Health
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.81,0.314917127,3.23,LD210118-0058_S20210207-0007_FM6.GRiD,FM6,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.64,0.268292683,11.276,LD210118-0059_S20210207-0008_FM14.GRiD,FM14,FluAB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.63,0.27607362,1.544,LD210118-0060_S20210207-0009_FM44.GRiD,FM44,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.6,0.2625,9.668,LD210118-0061_S20210207-0010_FM55.GRiD,FM55,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.9,0.473684211,2.207,LD210118-0062_S20210207-0011_FM62.GRiD,FM62,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.52,0.217105263,4.812,LD210118-0063_S20210207-0012_FM63.GRiD,FM63,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.64,0.231707317,2.271,LD210118-0064_S20210207-0013_FM65.GRiD,FM65,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.45,0.310344828,1.988,LD210118-0065_S20210207-0014_FM72.GRiD,FM72,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.51,0.205298013,14.396,LD210118-0066_S20210207-0015_FM73.GRiD,FM73,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.29,0.224806202,4.932,LD210120-0001_S20210207-0016_FM106.GRiD,FM106,FluAB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.66,0.397590361,6.782,LD210120-0002_S20210207-0017_FM130.GRiD,FM130,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.45,0.310344828,0.253,LD210120-0003_S20210207-0018_FM174.GRiD,FM174,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.47,0.149659864,9.251,LD210120-0004_S20210207-0019_FM195.GRiD,FM195,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.54,0.181818182,6.432,LD210120-0005_S20210207-0020_FM245.GRiD,FM245,FluAB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.53,0.215686275,1.409,LD210120-0006_S20210207-0021_FM321.GRiD,FM321,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.69,0.278106509,0.852,LD210120-0007_S20210207-0022_FM332.GRiD,FM332,FluB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.61,0.322981366,1.061,LD210120-0008_S20210207-0023_FM359.GRiD,FM359,FluAB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.8,0.372222222,0.775,LD210120-0009_S20210207-0024_FM373.GRiD,FM373,FluA
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.46,0.219178082,4.848,LD210120-0010_S20210207-0025_FM376.GRiD,FM376,FluAB
GCF_002356415.1_ASM235641v1_genomic,GCF_002356415,Streptococcus oralis,1.61,0.378881988,4.205,LD210120-0011_S20210207-0026_FM380.GRiD,FM380,FluAB
